dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,dwin,stcpb,dtcpb,tcprtt,synack,ackdat,smeansz,dmeansz,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
0.021312,tcp,-,FIN,40,40,40,40,0E+6,252,0,15.015015,15.015015,0,0,0.009000,21.312000,0.008911,21.103059,16383,16383,1977154191,2436137595,1424219008.997723,0,1424219008.997723,442,442,0,0,4,12,54,4,16,16,0,0,0,16,4,0
0.000009,tcp,bgp,FIN,40,40,40,40,0E+6,255,0,35555.555556,35555.555556,0,0,21.312000,0.009000,21.103059,0.008913,16383,16383,2436137595,1977154191,1424219009.019035,0,1424219009.019035,438,438,0,0,21,13,21,21,7,21,0,0,0,35,21,0
0.017678,tcp,bgp,FIN,40,71,40,71,14028.73628238488516800543048,254,0,18.101595,32.130331,0,31,0.009000,17.678000,0.008913,17.508019,16383,16383,2436137595,1977154191,1424219009.019044,0,1424219009.019044,435,435,0,0,22,14,22,22,8,22,0,0,0,36,22,0
0.000009,tcp,ftp,PSH,71,71,71,71,0E+6,63,0,63111.111111,63111.111111,0,0,17.678000,0.009000,17.508019,0.008914,16383,16383,1107119209,1047442900,1424219009.036722,0,1424219009.036722,431,431,0,0,5,9,23,5,5,9,0,1,0,9,5,0
0.020578,tcp,ftp,PSH,71,40,71,40,0,62,0,27.602294,15.550588,31,0,0.009000,20.578000,0.008914,20.383868,16383,16383,1107119209,1047442900,1424219009.036731,0,1424219009.036731,428,428,0,0,6,10,24,6,6,10,0,1,0,10,6,0
0.000009,tcp,bgp,ACK,40,40,40,40,0E+6,255,0,35555.555556,35555.555556,0,0,20.578000,0.009000,20.383868,0.008916,16383,16383,2436137596,1977154192,1424219009.057309,0,1424219009.057309,424,424,0,0,23,59,23,23,9,23,0,0,0,37,23,0
0.019694,tcp,bgp,ACK,40,40,40,40,0E+6,254,0,16.248604,16.248604,0,0,0.009000,19.694000,0.008916,19.511648,16383,16383,2436137596,1977154192,1424219009.057318,0,1424219009.057318,421,420,0,0,24,60,24,24,10,24,0,0,0,38,24,0
0.000007,tcp,-,ACK,40,40,40,40,0E+6,253,0,45714.285714,45714.285714,0,0,19.694000,0.007000,19.511648,0.006936,16383,16383,1977154192,2436137596,1424219009.077012,0,1424219009.077012,417,417,0,0,5,61,55,5,17,17,0,0,0,17,5,0
0.049551,tcp,-,ACK,40,141,40,141,16306.43175717947165546608545,252,0,6.457993,22.764425,0,101,0.007000,49.551000,0.006936,49.100536,16383,16383,1977154192,2436137596,1424219009.077019,0,1424219009.077019,414,414,0,0,6,62,56,6,18,18,0,0,0,18,6,0
0.000009,tcp,-,ACK,141,141,141,141,0E+6,253,0,125333.333333,125333.333333,0,0,49.551000,0.009000,49.100536,0.008919,16383,16383,1047442900,1107119240,1424219009.126570,0,1424219009.126570,411,412,0,0,5,63,7,5,5,7,1,0,0,45,5,0
0.089997,tcp,-,ACK,141,1500,141,1500,120804.0268008933631121037368,252,0,12.533751,133.337778,0,1359,0.009000,89.997000,0.008919,89.193455,16383,16383,1047442900,1107119240,1424219009.126579,0,1424219009.126579,409,422,0,0,6,64,8,6,6,8,1,0,0,46,6,0
0.000011,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,1090909.090909,1090909.090909,0,0,89.997000,0.011000,89.193455,0.010903,16383,16383,2963114974,2116150708,1424219009.216576,0,1424219009.216576,418,431,0,0,3,65,9,3,3,9,0,0,0,47,3,0
0.000481,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,24948.024948,24948.024948,0,0,0.011000,0.481000,0.010903,0.476781,16383,16383,2963114974,2116150708,1424219009.216587,0,1424219009.216587,428,441,0,0,4,66,10,4,4,10,0,0,0,48,4,0
0.000005,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,2400000.000000,2400000.000000,0,0,0.481000,0.005000,0.476781,0.004957,16383,16383,2963116434,2116150708,1424219009.217068,0,1424219009.217068,437,450,0,0,5,67,11,5,5,11,0,0,0,49,5,0
0.000170,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,70588.235294,70588.235294,0,0,0.005000,0.170000,0.004957,0.168534,16383,16383,2963116434,2116150708,1424219009.217073,0,1424219009.217073,446,459,0,0,6,68,12,6,6,12,0,0,0,50,6,0
0.000005,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,2400000.000000,2400000.000000,0,0,0.170000,0.005000,0.168534,0.004957,16383,16383,2963117894,2116150708,1424219009.217243,0,1424219009.217243,455,468,0,0,7,69,13,7,7,13,0,0,0,51,7,0
0.001273,tcp,-,ACK,1500,48,1500,48,0,252,0,9426.551453,301.649647,1452,0,0.005000,1.273000,0.004957,1.262212,16383,16383,2963117894,2116150708,0,0,0,464,464,0,0,8,70,14,8,8,14,0,0,0,52,8,0
0.000009,tcp,bgp,SYN,48,48,48,48,0E+6,255,0,42666.666667,42666.666667,0,0,1.273000,0.009000,1.262212,0.008924,16383,16383,1787309226,0,0,0,0,461,461,0,0,25,11,25,25,1,25,0,0,0,39,25,0
0.000160,tcp,bgp,SYN,48,1500,48,1500,7.26E+7,254,0,2400.000000,75000.000000,0,1452,0.009000,0.160000,0.008924,0.158667,16383,16383,1787309226,0,0,0,0,457,469,0,0,26,12,26,26,2,26,0,0,0,40,26,0
0.000004,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,3000000.000000,3000000.000000,0,0,0.160000,0.004000,0.158667,0.003967,16383,16383,2963119354,2116150708,1424219009.218690,0,1424219009.218690,466,478,0,0,9,71,15,9,9,15,0,0,0,53,9,0
0.000003,tcp,-,ACK,1500,459,1500,459,0,252,0,4000000.000000,1224000.000000,1041,0,0.004000,0.003000,0.003967,0.002975,16383,16383,2963119354,2116150708,1424219009.218694,0,1424219009.218694,474,478,0,0,10,72,16,10,10,16,0,0,0,54,10,0
0.000001,tcp,-,ACK,459,459,459,459,0E+6,253,0,3672000.000000,3672000.000000,0,0,0.003000,0.001000,0.002975,0.000992,16383,16383,2963120814,2116150708,1424219009.218697,0,1424219009.218697,474,478,0,0,11,73,17,11,11,17,0,0,0,55,11,0
0.068968,tcp,-,ACK,459,48,459,48,0,252,0,53.242083,5.567800,411,0,0.001000,68.968000,0.000992,68.411806,16383,16383,2963120814,2116150708,0,0,0,474,474,0,0,12,74,18,12,12,18,0,0,0,56,12,0
0.000009,tcp,-,SYN,48,48,48,48,0E+6,253,0,42666.666667,42666.666667,0,0,68.968000,0.009000,68.411806,0.008928,16383,16383,1767180493,1787309227,0,0,0,471,471,0,0,1,13,57,1,19,19,0,0,0,19,1,0
0.015215,tcp,-,SYN,48,40,48,40,0,252,0,25.238252,21.031876,8,0,0.009000,15.215000,0.008928,15.094246,16383,16383,1767180493,1787309227,0,0,0,467,467,0,0,2,14,58,2,20,20,0,0,0,20,2,0
0.000009,tcp,-,FIN,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,15.215000,0.009000,15.094246,0.008929,16383,16383,2116150708,2963121233,1424219009.302890,0,1424219009.302890,464,464,0,0,5,3,25,5,5,11,0,0,0,11,5,0
0.000919,tcp,-,FIN,40,40,40,40,0E+6,62,0,348.204570,348.204570,0,0,0.009000,0.919000,0.008929,0.911820,16383,16383,2116150708,2963121233,1424219009.302899,0,1424219009.302899,461,461,0,0,6,4,26,6,6,12,0,0,0,12,6,0
0.000006,tcp,-,FIN,40,40,40,40,0E+6,253,0,53333.333333,53333.333333,0,0,0.919000,0.006000,0.911820,0.005953,16383,16383,2963121233,2116150708,1424219009.303818,0,1424219009.303818,457,457,0,0,13,15,19,13,13,19,0,0,0,57,13,0
0.019274,tcp,-,FIN,40,65,40,65,10376.67323855971775448791118,252,0,16.602677,26.979350,0,25,0.006000,19.274000,0.005953,19.125738,16383,16383,2963121233,2116150708,1424219009.303824,0,1424219009.303824,454,454,0,0,14,16,20,14,14,20,0,0,0,58,14,0
0.000012,tcp,-,ACK,65,65,65,65,0E+6,253,0,43333.333333,43333.333333,0,0,19.274000,0.012000,19.125738,0.011908,16383,16383,1047443001,1107119240,1424219009.323098,0,1424219009.323098,451,451,0,0,7,75,21,7,7,21,1,0,0,59,7,0
0.038766,tcp,-,ACK,65,48,65,48,0,252,0,13.413816,9.905587,17,0,0.012000,38.766000,0.011908,38.472318,16383,16383,1047443001,1107119240,1424219009.323110,0,1424219009.323110,448,448,0,0,8,76,22,8,8,22,1,0,0,60,8,0
0.000010,tcp,bgp,ACK,48,48,48,48,0E+6,255,0,38400.000000,38400.000000,0,0,38.766000,0.010000,38.472318,0.009925,16383,16383,1787309227,1767180494,1424219009.361876,0,1424219009.361876,445,445,0,0,27,77,27,27,3,27,0,0,0,41,27,0
0.000736,tcp,bgp,ACK,48,40,48,40,0,254,0,521.739130,434.782609,8,0,0.010000,0.736000,0.009925,0.730507,16383,16383,1787309227,1767180494,1424219009.361886,0,1424219009.361886,442,442,0,0,28,78,28,28,4,28,0,0,0,42,28,0
0.000006,tcp,-,ACK,40,40,40,40,0E+6,253,0,53333.333333,53333.333333,0,0,0.736000,0.006000,0.730507,0.005956,16383,16383,2963121234,2116150709,1424219009.362622,0,1424219009.362622,439,439,0,0,15,79,23,15,15,23,0,0,0,61,15,0
0.020595,tcp,-,ACK,40,40,40,40,0E+6,252,0,15.537752,15.537752,0,0,0.006000,20.595000,0.005956,20.443566,16383,16383,2963121234,2116150709,1424219009.362628,0,1424219009.362628,436,436,0,0,16,80,24,16,16,24,0,0,0,62,16,0
0.000009,tcp,-,ACK,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,20.595000,0.009000,20.443566,0.008934,16383,16383,2116150709,2963121234,1424219009.383223,0,1424219009.383223,434,433,0,0,7,11,27,7,7,13,0,0,0,13,7,0
0.000755,tcp,-,ACK,40,40,40,40,0E+6,62,0,423.841060,423.841060,0,0,0.009000,0.755000,0.008934,0.749529,16383,16383,2116150709,2963121234,1424219009.383232,0,1424219009.383232,431,431,0,0,8,12,28,8,8,14,0,0,0,14,8,0
0.000009,tcp,ftp,ACK,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,0.755000,0.009000,0.749529,0.008935,16383,16383,1107119240,1047443001,1424219009.383987,0,1424219009.383987,428,428,0,0,7,13,29,7,7,15,0,1,0,15,7,0
0.019768,tcp,ftp,ACK,40,85,40,85,18211.25050586806960744637798,62,0,16.187778,34.399029,0,45,0.009000,19.768000,0.008935,19.626800,16383,16383,1107119240,1047443001,1424219009.383996,0,1424219009.383996,425,425,0,0,8,14,30,8,8,16,0,1,0,16,8,0
0.000009,tcp,bgp,ACK,85,85,85,85,0E+6,255,0,75555.555556,75555.555556,0,0,19.768000,0.009000,19.626800,0.008936,16383,16383,1787309227,1767180494,1424219009.403764,0,1424219009.403764,423,423,0,0,29,81,29,29,5,29,0,0,0,43,29,0
0.014268,tcp,bgp,ACK,85,40,85,40,0,254,0,47.659097,22.427810,45,0,0.009000,14.268000,0.008936,14.167521,16383,16383,1787309227,1767180494,1424219009.403773,0,1424219009.403773,420,420,0,0,30,82,30,30,6,30,0,0,0,44,30,0
0.000009,tcp,ftp,FIN,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,14.268000,0.009000,14.167521,0.008937,16383,16383,1107119240,1047443026,1424219009.418041,0,1424219009.418041,418,418,0,0,9,5,31,9,9,17,0,1,0,17,9,0
0.000808,tcp,ftp,FIN,40,40,40,40,0E+6,62,0,396.039604,396.039604,0,0,0.009000,0.808000,0.008937,0.802389,16383,16383,1107119240,1047443026,1424219009.418050,0,1424219009.418050,415,415,0,0,10,6,32,10,10,18,0,1,0,18,10,0
0.000004,tcp,-,FIN,40,40,40,40,0E+6,253,0,80000.000000,80000.000000,0,0,0.808000,0.004000,0.802389,0.003972,16383,16383,1047443026,1107119240,1424219009.418858,0,1424219009.418858,412,412,0,0,9,17,25,9,9,25,1,0,0,63,9,0
0.063408,tcp,-,FIN,40,40,40,40,0E+6,252,0,5.046682,5.046682,0,0,0.004000,63.408000,0.003972,62.973699,16383,16383,1047443026,1107119240,1424219009.418862,0,1424219009.418862,410,410,0,0,10,18,26,10,10,26,1,0,0,64,10,0
0.000009,tcp,-,ACK,40,40,40,40,0E+6,253,0,35555.555556,35555.555556,0,0,63.408000,0.009000,62.973699,0.008939,16383,16383,1047443027,1107119241,1424219009.482270,0,1424219009.482270,407,407,0,0,11,83,27,11,11,27,1,0,0,65,11,0
0.000702,tcp,-,ACK,40,40,40,40,0E+6,252,0,455.840456,455.840456,0,0,0.009000,0.702000,0.008939,0.697257,16383,16383,1047443027,1107119241,1424219009.482279,0,1424219009.482279,405,405,0,0,12,84,28,12,12,28,1,0,0,66,12,0
0.000009,tcp,ftp,ACK,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,0.702000,0.009000,0.697257,0.008940,16383,16383,1107119241,1047443027,1424219009.482981,0,1424219009.482981,402,402,0,0,11,15,33,11,11,19,0,1,0,19,11,0
0.000447,tcp,ftp,ACK,40,-,40,-,0,62,0,0,0,0,0,0.009000,0.447000,0.008940,0.444020,16383,-,1107119241,1047443027,0,0,0,400,402,0,0,12,16,34,12,12,20,0,1,0,20,12,0
0.000108,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0.447000,0.108000,0.444020,0.107285,-,-,-,-,0,0,0,400,402,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.152099,-,-,-,-,40,-,40,0,0,0,0,0,0,0,0.108000,152.099000,0.107285,151.098349,-,16383,-,-,0,0,0,400,400,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0.000009,tcp,-,ACK,40,40,40,40,0E+6,253,0,35555.555556,35555.555556,0,0,152.099000,0.009000,151.098349,0.008941,16383,16383,1767180494,1787309272,1424219009.635644,0,1424219009.635644,398,398,0,0,3,85,59,3,21,21,0,0,0,21,3,0
0.127886,tcp,-,ACK,40,40,40,40,0E+6,252,0,2.502229,2.502229,0,0,0.009000,127.886000,0.008941,127.055571,16383,16383,1767180494,1787309272,1424219009.635653,0,1424219009.635653,395,395,0,0,4,86,60,4,22,22,0,0,0,22,4,0
0.000006,tcp,-,FIN,40,40,40,40,0E+6,253,0,53333.333333,53333.333333,0,0,127.886000,0.006000,127.055571,0.005961,16383,16383,1767180494,1787309272,1424219009.763539,0,1424219009.763539,393,393,0,0,5,19,61,5,23,23,0,0,0,23,5,0
0.014566,tcp,-,FIN,40,40,40,40,0E+6,252,0,21.968969,21.968969,0,0,0.006000,14.566000,0.005961,14.472628,16383,16383,1767180494,1787309272,1424219009.763545,0,1424219009.763545,391,391,0,0,6,20,62,6,24,24,0,0,0,24,6,0
0.000009,tcp,bgp,FIN,40,40,40,40,0E+6,255,0,35555.555556,35555.555556,0,0,14.566000,0.009000,14.472628,0.008943,16383,16383,1787309272,1767180494,1424219009.778111,0,1424219009.778111,388,388,0,0,31,21,31,31,7,31,0,0,0,45,31,0
0.054802,tcp,bgp,FIN,40,40,40,40,0E+6,254,0,5.839203,5.839203,0,0,0.009000,54.802000,0.008943,54.455152,16383,16383,1787309272,1767180494,1424219009.778120,0,1424219009.778120,386,386,0,0,32,22,32,32,8,32,0,0,0,46,32,0
0.000009,tcp,bgp,ACK,40,40,40,40,0E+6,255,0,35555.555556,35555.555556,0,0,54.802000,0.009000,54.455152,0.008943,16383,16383,1787309273,1767180495,1424219009.832922,0,1424219009.832922,384,384,0,0,33,87,33,33,9,33,0,0,0,47,33,0
0.022693,tcp,bgp,ACK,40,40,40,40,0E+6,254,0,14.101265,14.101265,0,0,0.009000,22.693000,0.008943,22.551169,16383,16383,1787309273,1767180495,1424219009.832931,0,1424219009.832931,382,382,0,0,34,88,34,34,10,34,0,0,0,48,34,0
0.000006,tcp,-,ACK,40,40,40,40,0E+6,253,0,53333.333333,53333.333333,0,0,22.693000,0.006000,22.551169,0.005963,16383,16383,1767180495,1787309273,1424219009.855624,0,1424219009.855624,380,380,0,0,7,89,63,7,25,25,0,0,0,25,7,0
0.144855,tcp,-,ACK,40,48,40,48,441.8211314763038900969935453,252,0,2.209106,2.650927,0,8,0.006000,144.855000,0.005963,143.960833,16383,16383,1767180495,1787309273,0,0,0,378,377,0,0,8,90,64,8,26,26,0,0,0,26,8,0
0.000010,tcp,bgp,SYN,48,48,48,48,0E+6,255,0,38400.000000,38400.000000,0,0,144.855000,0.010000,143.960833,0.009939,16383,16383,205985702,0,0,0,0,376,375,0,0,35,15,35,35,1,35,0,0,0,49,35,0
0.059195,tcp,bgp,SYN,48,48,48,48,0E+6,254,0,6.487034,6.487034,0,0,0.010000,59.195000,0.009939,58.834055,16383,16383,205985702,0,0,0,0,373,373,0,0,36,16,36,36,2,36,0,0,0,50,36,0
0.000008,tcp,-,SYN,48,48,48,48,0E+6,253,0,48000.000000,48000.000000,0,0,59.195000,0.008000,58.834055,0.007952,16383,16383,316006300,205985703,0,0,0,371,371,0,0,1,17,65,1,27,27,0,0,0,27,1,0
0.057420,tcp,-,SYN,48,48,48,48,0E+6,252,0,6.687565,6.687565,0,0,0.008000,57.420000,0.007952,57.074096,16383,16383,316006300,205985703,0,0,0,370,369,0,0,2,18,66,2,28,28,0,0,0,28,2,0
0.000009,tcp,bgp,ACK,48,48,48,48,0E+6,255,0,42666.666667,42666.666667,0,0,57.420000,0.009000,57.074096,0.008946,16383,16383,205985703,316006301,1424219010.117118,0,1424219010.117118,368,367,0,0,37,91,37,37,3,37,0,0,0,51,37,0
0.029576,tcp,bgp,ACK,48,85,48,85,10008.11468758452799567216662,254,0,12.983500,22.991615,0,37,0.009000,29.576000,0.008946,29.399952,16383,16383,205985703,316006301,1424219010.117127,0,1424219010.117127,366,366,0,0,38,92,38,38,4,38,0,0,0,52,38,0
0.000009,tcp,bgp,ACK,85,85,85,85,0E+6,255,0,75555.555556,75555.555556,0,0,29.576000,0.009000,29.399952,0.008947,16383,16383,205985703,316006301,1424219010.146703,0,1424219010.146703,364,364,0,0,39,93,39,39,5,39,0,0,0,53,39,0
0.043292,tcp,bgp,ACK,85,48,85,48,0,254,0,15.707290,8.869999,37,0,0.009000,43.292000,0.008947,43.037341,16383,16383,205985703,316006301,0,0,0,362,362,0,0,40,94,40,40,6,40,0,0,0,54,40,0
0.000010,tcp,smtp,SYN,48,48,48,48,0E+6,63,0,38400.000000,38400.000000,0,0,43.292000,0.010000,43.037341,0.009942,16383,16383,1824722662,0,0,0,0,360,360,0,0,1,3,1,1,1,1,0,0,0,21,1,0
0.052852,tcp,smtp,SYN,48,48,48,48,0E+6,62,0,7.265572,7.265572,0,0,0.010000,52.852000,0.009942,52.544721,16383,16383,1824722662,0,0,0,0,359,359,0,0,2,4,2,2,2,2,0,0,0,22,2,0
0.000021,tcp,-,SYN,48,48,48,48,0E+6,253,0,18285.714286,18285.714286,0,0,52.852000,0.021000,52.544721,0.020879,16383,16383,860716719,1824722663,0,0,0,357,357,0,0,1,19,29,1,1,1,0,0,0,1,1,0
0.078288,tcp,-,SYN,48,48,48,48,0E+6,252,0,4.904966,4.904966,0,0,0.021000,78.288000,0.020879,77.838069,16383,16383,860716719,1824722663,0,0,0,355,355,0,0,2,20,30,2,2,2,0,0,0,2,2,0
0.000009,tcp,smtp,ACK,48,48,48,48,0E+6,63,0,42666.666667,42666.666667,0,0,78.288000,0.009000,77.838069,0.008949,16383,16383,1824722663,860716720,1424219010.321175,0,1424219010.321175,353,353,0,0,3,17,3,3,3,3,0,0,0,23,3,0
0.089708,tcp,smtp,ACK,48,40,48,40,0,62,0,4.280555,3.567129,8,0,0.009000,89.708000,0.008949,89.198295,16383,16383,1824722663,860716720,1424219010.321184,0,1424219010.321184,351,351,0,0,4,18,4,4,4,4,0,0,0,24,4,0
0.000007,tcp,-,ACK,40,40,40,40,0E+6,253,0,45714.285714,45714.285714,0,0,89.708000,0.007000,89.198295,0.006960,16383,16383,316006301,205985748,1424219010.410892,0,1424219010.410892,350,350,0,0,3,95,67,3,29,29,0,0,0,29,3,0
0.062362,tcp,-,ACK,40,40,40,40,0E+6,252,0,5.131330,5.131330,0,0,0.007000,62.362000,0.006960,62.011652,16383,16383,316006301,205985748,1424219010.410899,0,1424219010.410899,348,348,0,0,4,96,68,4,30,30,0,0,0,30,4,0
0.000008,tcp,-,FIN,40,40,40,40,0E+6,253,0,40000.000000,40000.000000,0,0,62.362000,0.008000,62.011652,0.007955,16383,16383,316006301,205985748,1424219010.473261,0,1424219010.473261,346,346,0,0,5,23,69,5,31,31,0,0,0,31,5,0
0.009784,tcp,-,FIN,40,40,40,40,0E+6,252,0,32.706460,32.706460,0,0,0.008000,9.784000,0.007955,9.729644,16383,16383,316006301,205985748,1424219010.473269,0,1424219010.473269,344,344,0,0,6,24,70,6,32,32,0,0,0,32,6,0
0.000009,tcp,bgp,FIN,40,40,40,40,0E+6,255,0,35555.555556,35555.555556,0,0,9.784000,0.009000,9.729644,0.008950,16383,16383,205985748,316006301,1424219010.483053,0,1424219010.483053,343,343,0,0,41,25,41,41,7,41,0,0,0,55,41,0
0.019560,tcp,bgp,FIN,40,40,40,40,0E+6,254,0,16.359918,16.359918,0,0,0.009000,19.560000,0.008950,19.452527,16383,16383,205985748,316006301,1424219010.483062,0,1424219010.483062,341,341,0,0,42,26,42,42,8,42,0,0,0,56,42,0
0.000009,tcp,bgp,ACK,40,40,40,40,0E+6,255,0,35555.555556,35555.555556,0,0,19.560000,0.009000,19.452527,0.008951,16383,16383,205985749,316006302,1424219010.502622,0,1424219010.502622,339,339,0,0,43,97,43,43,9,43,0,0,0,57,43,0
0.019429,tcp,bgp,ACK,40,40,40,40,0E+6,254,0,16.470225,16.470225,0,0,0.009000,19.429000,0.008951,19.323408,16383,16383,205985749,316006302,1424219010.502631,0,1424219010.502631,338,338,0,0,44,98,44,44,10,44,0,0,0,58,44,0
0.000009,tcp,-,ACK,40,40,40,40,0E+6,253,0,35555.555556,35555.555556,0,0,19.429000,0.009000,19.323408,0.008951,16383,16383,316006302,205985749,1424219010.522060,0,1424219010.522060,336,336,0,0,7,99,71,7,33,33,0,0,0,33,7,0
0.052322,tcp,-,ACK,40,48,40,48,1223.194832001834792248002752,252,0,6.115974,7.339169,0,8,0.009000,52.322000,0.008951,52.040699,16383,16383,316006302,205985749,0,0,0,335,334,0,0,8,100,72,8,34,34,0,0,0,34,8,0
0.000037,tcp,bgp,SYN,48,48,48,48,0E+6,255,0,10378.378378,10378.378378,0,0,52.322000,0.037000,52.040699,0.036802,16383,16383,3368447996,0,0,0,0,333,333,0,0,45,21,45,45,1,45,0,0,0,59,45,0
0.063116,tcp,bgp,SYN,48,48,48,48,0E+6,254,0,6.084036,6.084036,0,0,0.037000,63.116000,0.036802,62.780277,16383,16383,3368447996,0,0,0,0,331,331,0,0,46,22,46,46,2,46,0,0,0,60,46,0
0.000007,tcp,-,SYN,48,48,48,48,0E+6,253,0,54857.142857,54857.142857,0,0,63.116000,0.007000,62.780277,0.006963,16383,16383,584859215,3368447997,0,0,0,330,330,0,0,1,23,73,1,35,35,0,0,0,35,1,0
0.002104,tcp,-,SYN,48,169,48,169,460076.0456273764258555133080,252,0,182.509506,642.585551,0,121,0.007000,2.104000,0.006963,2.092926,16383,16383,584859215,3368447997,0,0,0,328,329,0,0,2,24,74,2,36,36,0,0,0,36,2,0
0.000009,tcp,-,ACK,169,169,169,169,0E+6,253,0,150222.222222,150222.222222,0,0,2.104000,0.009000,2.092926,0.008953,16383,16383,860716720,1824722663,1424219010.639655,0,1424219010.639655,328,328,0,0,3,101,31,3,3,3,0,0,0,3,3,0
0.022705,tcp,-,ACK,169,48,169,48,0,252,0,59.546355,16.912574,121,0,0.009000,22.705000,0.008953,22.586745,16383,16383,860716720,1824722663,1424219010.639664,0,1424219010.639664,327,327,0,0,4,102,32,4,4,4,0,0,0,4,4,0
0.000009,tcp,bgp,ACK,48,48,48,48,0E+6,255,0,42666.666667,42666.666667,0,0,22.705000,0.009000,22.586745,0.008953,16383,16383,3368447997,584859216,1424219010.662369,0,1424219010.662369,325,325,0,0,47,103,47,47,3,47,0,0,0,61,47,0
0.027995,tcp,bgp,ACK,48,80,48,80,9144.490087515627790676906590,254,0,13.716735,22.861225,0,32,0.009000,27.995000,0.008953,27.850696,16383,16383,3368447997,584859216,1424219010.662378,0,1424219010.662378,324,324,0,0,48,104,48,48,4,48,0,0,0,62,48,0
0.000009,tcp,smtp,PSH,80,80,80,80,0E+6,63,0,71111.111111,71111.111111,0,0,27.995000,0.009000,27.850696,0.008954,16383,16383,1824722663,860716849,1424219010.690373,0,1424219010.690373,323,323,0,0,5,11,5,5,5,5,0,0,0,25,5,0
0.020457,tcp,smtp,PSH,80,85,80,85,1955.320917045510094344234247,62,0,31.285135,33.240456,0,5,0.009000,20.457000,0.008954,20.352628,16383,16383,1824722663,860716849,1424219010.690382,0,1424219010.690382,321,321,0,0,6,12,6,6,6,6,0,0,0,26,6,0
0.000009,tcp,bgp,ACK,85,85,85,85,0E+6,255,0,75555.555556,75555.555556,0,0,20.457000,0.009000,20.352628,0.008954,16383,16383,3368447997,584859216,1424219010.710839,0,1424219010.710839,320,320,0,0,49,105,49,49,5,49,0,0,0,63,49,0
0.032302,tcp,bgp,ACK,85,95,85,95,2476.626834251749117701690298,254,0,21.051328,23.527955,0,10,0.009000,32.302000,0.008954,32.138859,16383,16383,3368447997,584859216,1424219010.710848,0,1424219010.710848,319,319,0,0,50,106,50,50,6,50,0,0,0,64,50,0
0.000007,tcp,-,ACK,95,95,95,95,0E+6,253,0,108571.428571,108571.428571,0,0,32.302000,0.007000,32.138859,0.006965,16383,16383,860716849,1824722703,1424219010.743150,0,1424219010.743150,318,318,0,0,5,107,33,5,5,5,0,0,0,5,5,0
0.041614,tcp,-,ACK,95,40,95,40,0,252,0,18.263085,7.689720,55,0,0.007000,41.614000,0.006965,41.405930,16383,16383,860716849,1824722703,1424219010.743157,0,1424219010.743157,317,317,0,0,6,108,34,6,6,6,0,0,0,6,6,0
0.000006,tcp,-,FIN,40,40,40,40,0E+6,253,0,53333.333333,53333.333333,0,0,41.614000,0.006000,41.405930,0.005970,16383,16383,584859216,3368448042,1424219010.784771,0,1424219010.784771,315,315,0,0,3,27,75,3,37,37,0,0,0,37,3,0
0.011127,tcp,-,FIN,40,40,40,40,0E+6,252,0,28.758875,28.758875,0,0,0.006000,11.127000,0.005970,11.071916,16383,16383,584859216,3368448042,1424219010.784777,0,1424219010.784777,314,314,0,0,4,28,76,4,38,38,0,0,0,38,4,0
0.000009,tcp,bgp,FIN,40,40,40,40,0E+6,255,0,35555.555556,35555.555556,0,0,11.127000,0.009000,11.071916,0.008956,16383,16383,3368448042,584859216,1424219010.795904,0,1424219010.795904,313,312,0,0,51,29,51,51,7,51,0,0,0,65,51,0
0.015168,tcp,bgp,FIN,40,100,40,100,31645.56962025316455696202532,254,0,21.097046,52.742616,0,60,0.009000,15.168000,0.008956,15.093647,16383,16383,3368448042,584859216,1424219010.795913,0,1424219010.795913,311,311,0,0,52,30,52,52,8,52,0,0,0,66,52,0
0.000009,tcp,smtp,PSH,100,100,100,100,0E+6,63,0,88888.888889,88888.888889,0,0,15.168000,0.009000,15.093647,0.008956,16383,16383,1824722703,860716904,1424219010.811081,0,1424219010.811081,310,310,0,0,7,13,7,7,7,7,0,0,0,27,7,0
